user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
PKqkLxR8QTAUBYTinAShpA,Isaiah's Legacy: A Novel of Prophets and Kings,Mesu Andrews,WaterBrook,9780735291898,English,8,4.5
G8pB7NxLMoeCyEjXUKsPPL,Three Daughters of Eve,Elif Shafak,Penguin UK,9780241978870,English,9,4.3
hLnMpKYEHyomCxuBPyVVKi,Hearts Awakening (Hearts Along the River Book #1),Delia Parr,Bethany House,9781441207609,English,3,4.4
TdBFYcBGTEKwfLM7vB6BBh,The Prophet,Kahlil Gibran,Penguin UK,9780141910871,English,8,4.4
4Rp9BCURAv7WmPA84QFmis,A Passion Most Pure (The Daughters of Boston Book #1),Julie Lessman,Baker Books,9781441200945,English,6,4.6
CijbzUfkumbr7QrXH2H3YL,The Widow of Larkspur Inn (The Gresham Chronicles Book #1),Lawana Blackwell,Bethany House,9781585584062,English,1,4.5
NENiRuxpXjwfYf8jpYhrLf,Seven Stories,Yatendra Singh,Yatendra Singh,Original pages,Fiction / Action & Adventure,2,4.0
Azu3uDXzodhT6PciEKz7PC,A Cast of Stones (The Staff and the Sword),Patrick W. Carr,Baker Books,9781441261021,English,0,4.0
E9e2vDqDbcbzVL68FMiGuQ,The Book of Mirdad: The Strange Story of a Monastery which was Once Called The Ark,Mikhail Naimy,Watkins Media Limited,9781780283081,English,9,5.0
dsU2MNFEUhEJd4den9ozcP,Every Storm,Lori Wick,Harvest House Publishers,9780736931434,English,8,4.3
fdqcumP6WaTcvSUzwr2nWe,Waiting for Summer's Return,Kim Vogel Sawyer,Bethany House,9781585586530,English,1,4.5
fEG2Ru6ZEL3vkarQP3VDa5,I Promise (Christy and Todd: College Years Book #3),Robin Jones Gunn,Baker Books,9781441233127,English,5,4.9
nFoLLmVhz6CxTVX7R9GUeP,Gilead: Winner of the Pulitzer Prize for Fiction,Marilynne Robinson,Hachette UK,9780748113507,English,0,4.6
NTT6nr5YjYoJ7yc9B5bBbc,Keeping Faith,Jodi Picoult,Harper Collins,9780061981722,English,0,4.3
6ye8sPLS7Um5WVg5zwczUH,His Little Cowgirl: A Wholesome Western Romance,Brenda Minton,Steeple Hill,9781426823442,English,2,4.9
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
FM2AxtdFpDQUjNH9Z2DaZ3,The Other Side of Midnight,Sidney Sheldon,HarperCollins UK,9780007370627,English,1,4.4
8qNigcdLc8cGFJaCGLq36F,Guilty as Sin,Meghan March,Meghan March LLC,9781943796175,English,6,4.8
cMMZYDwDC9eBNbaixTF7rS,Claimed,Z.L. Arkadie,Z.L. Arkadie Books,9781942857488,English,7,4.8
Ky86SgoRk6wnqTx9auEeTi,The Evening and the Morning,Ken Follett,Penguin,9781984882028,English,9,4.5
Vm8VhH2WGrkq4CdA69WvqM,Cometh the Hour,Jeffrey Archer,Pan Macmillan,9781447252238,English,8,4.1
oRsznGJaSHMNAdCyn8xAVZ,From This Moment On: The Sullivans 2,Bella Andre,Oak Press| LLC,9780983720263,English,6,4.4
daW7yMSQYzyNmBRZZyhL6r,As a Man Thinketh,James Allen,GENERAL PRESS,9789387669635,English,7,4.4
CD7GNwiUwiWiigw7L63vzf,Lies,Aleatha Romig,Romig Works LLC,9781947189263,English,6,4.9
TSuSAp6QjRTtUvL4R4tP38,Love Rosie,Cecelia Ahern,HarperCollins UK,9780007279708,English,1,4.5
EL4ogYBZV72ydD3wHktMud,The Only One,Melissa Ellen,Honey Bee Publishing| LLC,9781733698948,English,3,4.5
ctzPFkqVmydx5xHNQdFNHL,Grace,David Adams,David Adams,Web, Tablet, Phone, eReader,Fiction / Cultural Heritage,8,4.1
BHr8gA6QqDhRyXj54XkVHk,Before We Were Yours: The heartbreaking novel that has sold over one million copies,Lisa Wingate,Hachette UK,9781787473096,English,4,4.5
aDoQw6zDVeMXDfEQGhLnPk,If It's Only Love,Lexi Ryan,Lexi Ryan,9781940832111,English,7,4.9
MhoxQuMCsKHqCSxu2pZp6D,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,8,4.7
AHC9moYoxYRDwgKHcxMx3h,Going Down Easy,Carly Phillips,CP Publishing,9781942288077,English,0,4.5
mCHVJshkhYLgqUkY4vg4B9,The Mirror and the Light (The Wolf Hall Trilogy| Book 3),Hilary Mantel,HarperCollins UK,9780007481095,English,8,4.7
fTcM4wpH9nVvYWd23VeZkY,Tempted by Love (The Steeles at Silver Island #1) Love in Bloom Contemporary Romance,Melissa Foster,World Literary Press,Flowing text, Google-generated PDF,Drama / Women Authors,5,4.9
W9fifaDbCanUHH2Xb5GtYX,Year One,Nora Roberts,Hachette UK,9780349414959,English,6,4.5
7sWfCDeYbAx4uDRv2j9aFq,The Tea Girl of Hummingbird Lane: A Novel,Lisa See,Simon and Schuster,9781501154843,English,9,4.4
aGUeBaPFceSnXEPEN2xujK,Gansett Island Boxed Set Books 4-6,Marie Force,HTJB| Inc.,9781942295037,English,5,4.7
ZLtpfkHxje7hM7CGBDshaD,Wife to the Boss,Lexy Timms,Dark Shadow Publishing,Flowing text, Google-generated PDF,Fiction / Romance / Action & Adventure,5,4.8
3WFzCwcFrP3v7FHgKp5zCz,Baby Yours,Kennedy Fox,Kennedy Fox,9781946087171,English,3,4.6
BmkEgwk2UGEh22foFH5ihc,Say You Want Me,Corinne Michaels,BAAE Publishing,9781942834205,English,1,4.8
DScBdS5nA3WcLPjTPSeZ2G,Summer Lake Romance Boxed Set (Books 4-6),SJ McCoy,Xenion| Inc,9781946220011,English,1,4.8
nK7eEkVdwkUzAx5AY2JXjb,The Silent Wife: A gripping emotional page turner with a twist that will take your breath away,Kerry Fisher,Bookouture,9781786811264,English,7,4.5
2X2hNVw2gkYxbkPvSHXeNp,Twins Make Four,Nicole Elliot,Nicole Elliot,Flowing text, Google-generated PDF,Fiction / Romance / Billionaires,0,4.6
8ajC5PcREvgqxHDHvE9Mn8,Hannah,Chris Keniston,Indie House Publishing,9781942561194,English,7,4.7
oPSKYspnybMUZmoqkqYE7h,The Good Earth,Pearl S. Buck,Open Road Media,9781453263563,English,6,4.6
FnyLHZeLBLjz7fLqVAvYoA,Holy Sister (Book of the Ancestor| Book 3),Mark Lawrence,HarperCollins UK,9780008152413,English,8,4.7
GivTjBf2vVFUhKnfZvHmdC,Flame (Men of Inked: Heatwave #1),Chelle Bliss,Chelle Bliss,Flowing text, Google-generated PDF,Fiction / Romance / Contemporary,8,4.8
CMdkKQ9hgKnyTejQTs3mUv,The Thorn Birds,Colleen McCullough,Harper Collins,9780061807091,English,1,4.4
mnZwbDexktKadTLcrMPpk9,Whispers: A moving saga where the past and present threaten to collide...,Rosie Goodwin,Hachette UK,9780755383832,English,9,4.8
XrNKjWyyoVMHzBgBro6nJq,Stella| Until You,Danielle Norman,F Squared| LLP,9780999786109,English,0,4.7
gf3istvtv7rUNU6aTBrsm4,Sister Of My Heart,Chitra Divakaruni,Random House,9781409010135,English,4,4.2
K3tqzESNqymHeDcQYGte8C,Ghost Fire,Wilbur Smith,Bonnier Zaffre Ltd.,9781785769450,English,2,4.7
8LL4FwMuG7m3TbodyJMbdp,The Queen of the Damned,Anne Rice,Ballantine Books,9780307575890,English,1,4.5
QCEraQMdEKAAqVvGyzM8HT,The Children of Húrin,J. R. R. Tolkien,HarperCollins UK,9780007322589,English,8,4.6
i8QoaweKp4sw9BpJTCbyzM,Shades of Honor,Wendy Lindstrom,Rustic Studio Publishing,9781939263001,English,5,4.3
CVbWAVcVyURZssfvH6EUZW,Close Remembrance (The Krinar Chronicles: Volume 3),Anna Zaires,Mozaika Publications,9780988391345,English,5,4.2
beoqzqAHXjasneARDLiHNh,Virgin River (A Virgin River Novel| Book 1),Robyn Carr,HarperCollins UK,9781408935712,English,1,4.2
feNBqRKMzEQgx9zMbc4Fgg,Between Now And Forever: Emotional Second Chance Romance and Mystery,Barbara Freethy,Fog City Publishing| LLC,9780988662087,English,5,4.7
ajDVXn4oUBMWubibMryQNi,The Vanishing Half: Sunday Times Bestseller,Brit Bennett,Hachette UK,9780349701448,English,5,4.4
RVpuSugaFSp2aLy8bnjmSw,Rocky Mountain Haven,Vivian Arend,Arend Publishing Inc.,9781941456194,English,6,4.6
RdPpwMS8WbBjWyjmSSER9W,Centennial: A Novel,James A. Michener,Dial Press,9780804151597,English,3,4.6
BzeYRdpdHeWwrXKkPY7Ewv,The Citadel,A. J. Cronin,Pan Macmillan,9781447244561,English,0,4.5
jxjopGDyyABF8ygoT3ho4b,The Woman in the Wood: A missing teenager. An outcast woman in the woods. And a girl determined to find the truth. From The Sunday Times bestselling author,Lesley Pearse,Penguin UK,9781405921077,English,9,4.8
FsCUuvcPvNh78uyfe2JHko,Three Dates,Grahame Claire,Grahame Claire,9780997472813,English,8,4.7
gMvfshVS6pNsEt8R9fAKuZ,The Forgotten Child,Lorhainne Eckhart,Lorhainne Eckhart,9781928085010,English,1,4.4
FoDWGDY3ZstHdMLM4EJhMr,Melting Into You (A Small Town Single Dad Romance),Tracey Alvarez,Icon Publishing Limited,9780473285944,English,3,4.6
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
B5gPXX9H37VywJ6VE4xjBw,Assassin’s Apprentice (The Farseer Trilogy| Book 1),Robin Hobb,HarperCollins UK,9780007374038,English,8,4.4
GyUJ4jVcKSTC2fxT2zkvnd,Leaving Time: the impossible-to-forget story with a twist you won’t see coming by the number one bestselling author of A Spark of Light,Jodi Picoult,Hachette UK,9781444778182,English,7,4.3
EYLrbmeFakSoVPkEVJKBmD,A Dog's Journey,W. Bruce Cameron,Pan Macmillan,9781447220091,English,1,4.5
Gc9dbDgGodvLRoQQhWUuqC,Watchers,Dean Koontz,Penguin,9781440639296,English,3,4.8
VvKmreGe8gn6DBfz5u63RE,The Wallflower Wager (Girl meets Duke| Book 3),Tessa Dare,HarperCollins UK,9780008268275,English,7,4.4
aSWrpH6ccnnPc9NPLBQHc8,The Travelling Cat Chronicles: The most uplifting book of the year,Hiro Arikawa,Random House,9781473541573,English,9,4.5
55b5tvkBBiFjkHEWfSVTG4,The Tiger and the Wolf,Adrian Tchaikovsky,Pan Macmillan,9780230770072,English,7,4.5
Lik5VeCPgiF3moTeNYgbMs,The Bees,DC Swain,Cambridge Town Press,9780473394240,English,3,4.6
9cnUFjtDYiWJFf8MZF5iTS,White Fang. Illustrated edition,Jack London,Strelbytskyy Multimedia Publishing,Flowing text, Google-generated PDF,Fiction / Action & Adventure,3,4.8
jwdFGTUSX9Y7yxiMjAR97p,Tears of the Giraffe,Alexander McCall Smith,Hachette UK,9780748110629,English,2,4.3
5BwamoyXhFEgFhpu6Ab45U,The Oyster Thief,Sonia Faruqi,Simon and Schuster,9781681778419,English,9,5.0
hN75U58o8Kii2VgMgE5w6S,Alice’s Adventures in Wonderland (Collins Classics),Lewis Carroll,HarperCollins UK,9780007382484,English,1,4.2
Z4egL6br6DMknPUCfMSAMR,Murder in Cherry Hills,Paige Sleuth,Marla Bradeen,Flowing text, Google-generated PDF,Fiction / Animals,2,4.3
YZcFjVbF5wrL7GT5deeRm5,One Good Dog: A Novel,Susan Wilson,St. Martin's Press,9781429959308,English,2,4.3
HfbW35dhmMFugND8a4dt8Q,The Homecoming of Samuel Lake,Jenny Wingfield,HarperCollins UK,9780007355037,English,7,4.4
UdnQgvhRbJUkvD8ayheAXQ,Tarka the Otter,Henry Williamson,Penguin UK,9780141924489,English,3,5.0
Y6ThdmxAy5ExcFKE56QyvN,The Bees,Laline Paull,HarperCollins UK,9780007557738,English,3,4.5
XBTdTEdURAPPtgqBL6gtGF,BROWN BREECHES,Suzaan Shaikh,Shashwat Publication,9788194385844,English,3,4.9
PXAjV34WHR7kdyoUEWyyvm,Murder for Neptune's Trident,Victoria LK Williams,Sun| Sand & Stories Publishing  LLC,Flowing text, Google-generated PDF,Fiction / Animals,1,4.5
MNpRpEcx7nzYUh4xirCzX6,Blue Mars,Kim Stanley Robinson,HarperCollins UK,9780007402175,English,6,4.1
5ccTXx7nNS5K7U6sFLuicR,Sunshine at the Comfort Food Cafe (The Comfort Food Cafe| Book 4),Debbie Johnson,HarperCollins UK,9780008263744,English,0,4.7
d7vEHe9nUqu3avgziGnbhy,A Very Country Christmas: A Free Christmas Short Story (The Tippermere Series),Zara Stoneley,HarperCollins UK,9780008165970,English,3,4.4
aK3x6VnnZL3G5t5TenDwJH,Khan,David Adams,David Adams,Web, Tablet, Phone, eReader,Fiction / Science Fiction / Action & Adventure,1,4.5
kJCTZnjyWYVXjZxHgr6aj5,Texas K-9 Unit Christmas: An Anthology,Shirlee McCoy,Harlequin,9781460321966,English,4,4.7
YBVfH968HU2dyw9SLzS3ba,KERBAU YANG SUKA MEMBANTU,Gilar Gandana| M.Pd,Ksatria Siliwangi,9786237649151,Education / Early Childhood (incl. Preschool & Kindergarten),1,4.9
DP3cbyTd4LUt53wyFy4FEV,Kisah Kupu-Kupu dan Kucing,Hesti Utari,Kyu Digital Books,Original pages,Fiction / Animals,5,4.9
FzqXnki4HXxbYdXEfn68gz,The Loneliest Cottage,Melissa Storm,Partridge & Pear Press,9781942771449,English,0,4.5
UYnpwYT5eepRntcveGTVY4,Breaking Free: A Novel,Lauraine Snelling,Hachette UK,9780446555098,English,1,4.7
AxpfRhLiwcdFV7Lngtd3sN,Párpercesek: Majd mindjárt...,Dániel Gera,Daniel Art,Flowing text, Original pages,Fiction / Absurdist,5,4.6
FQJCdju5WPoCswNegDW3x8,The Dark Enquiry (A Lady Julia Grey Novel| Book 5),Deanna Raybourn,HarperCollins UK,9781472046253,English,5,4.3
45hqe3HugfcnnnamSSWkUu,Finding Jack: A Novel,Gareth Crocker,St. Martin's Press,9781429994798,English,0,4.9
cNeAnWVeKNffar98a8CEyR,Seri Buku Toleransi: Kitu: Kucing Kecil Bersuara Ganjil,Sekar Sosronegoro,Buah Hati,9786027652934,Indonesian,3,4.9
aTR2syfXgSEQFvKQoqr8bz,Murder| She Barked,Krista Davis,Penguin,9781101593066,English,9,4.4
5u5fmiHZNQjnbbvoCmrsP4,A Cosy Christmas in Cornwall: The most heartwarming and funny Christmas romance of the year!,Jane Linfoot,HarperCollins UK,9780008356309,English,7,4.2
63LgknQTyiJd8t9haM4NtA,Fluke,James Herbert,Pan Macmillan,9781447203360,English,2,4.4
Wz6z3crYoRTKET7tJdeHJz,Unleashed,David Rosenfelt,Minotaur Books,9781250024732,English,0,4.4
D8Eq4qKv6vcuVq4vP8pMgn,Black Beauty (Collins Classics),Anna Sewell,HarperCollins UK,9780007382620,English,5,4.5
bbYgtF38bWjEFtLmb4LkLK,On the Scent (The Psychic Detective| Book 1),Angela Campbell,HarperCollins UK,9780007543052,English,5,4.7
hBCyxmDbEahwSdanPXtHsT,Then Came You: The fun and exciting romance you need!,Jill Shalvis,Hachette UK,9781472217295,English,7,4.6
SciXnutKyckkh76vhsaW8D,The Dog Who Was There,Ron Marasco,Thomas Nelson,9780718083946,English,6,4.9
P9pzP92DDRujg3hVMbF7YS,Balthazar Jones and the Tower of London Zoo,Julia Stuart,HarperCollins UK,9780007356416,English,7,4.0
GRzsDmqyiYYsCeCyY6qABi,A Boy and his Dog at the End of the World,C. A. Fletcher,Hachette UK,9780356510903,English,7,4.7
f6DUd46GjQXrbJNWDfM4Pj,Reversed Order Existence: Reversed Order Series (Book 1),Blaze Goldburst,REVEREND CROWN PUBLICATIONS PRIVATE LIMITED,9788194380023,English,0,5.0
7cxib5AnUGoTkFdPrDHYWm,Love Heart Lane (Love Heart Lane Series| Book 1),Christie Barlow,HarperCollins UK,9780008319694,English,1,5.0
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
AZfhmkfxqrPRybcGwrLHYf,Behind Closed Doors,B A Paris,HarperCollins UK,9781474037945,English,7,4.5
ZxNKSBpSz5kssNh7BDo7QM,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,3,4.6
TUXzP2hMkAp6e7nEiBtHod,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,3,4.4
MFPgzNXxNpo8ETWiiWEMnB,Career of Evil: Cormoran Strike Book 3,Robert Galbraith,Hachette UK,9780751563603,English,4,4.1
fNzUbYwZVWFAn2aREeF5JY,The Girl in the Ice,Robert Bryndza,Bookouture,9781910751763,English,0,4.5
gMMf8RzuHxX8CDCnBuwJU9,The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,9781786815248,English,6,4.5
mfffm3GK4ZnYyNrhEfhYiN,I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,9780751554175,English,0,4.3
6bZeGv6skvoqYPpZPTCunt,The Wife Between Us: The Gripping Richard & Judy Book Club Pick with a Shocking Twist You Won't See Coming,Greer Hendricks,Pan Macmillan,9781509842841,English,6,4.4
j8xJ5BJdjayKeLck5Ci48p,Fatal Promise,Angela Marsons,Bookouture,9781786816924,English,0,4.7
2sCrY4poGFucR2x4dsohYe,The Sister: A psychological thriller with a brilliant twist you won't see coming,Louise Jensen,Bookouture,9781786810014,English,3,4.2
QPW9WhHT2oTsJbVXAFnbrH,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,7,4.5
dLV5qLnyiuzXcsuSZb8v9J,The Good Daughter,Karin Slaughter,HarperCollins,9780008150785,English,6,4.4
JRV4n7enbiSJhD7mEruZXQ,The Thirteenth Tale,Diane Setterfield,Hachette UK,9781409139058,English,2,4.2
mwpSBTbsgtMpwCuXRziN8v,Everything I Never Told You: Amazon.com's #1 Book of the Year 2014,Celeste Ng,Hachette UK,9780349134291,English,5,4.0
kF4T98FCqBR9W22iaFCgLF,The Martian Chronicles,Ray Bradbury,Harper Collins,9780062242266,English,0,4.6
Lq9nJ3xYbBDmhogeFn8DFm,Comfort Food,Kitty Thomas,Burlesque Press,9780981943619,English,2,4.3
LG2QvxfnnskJy4NWMP6rJx,Petals on the Wind,V.C. Andrews,Simon and Schuster,9781451636956,English,9,4.7
jntA8cCjS7NQGLwLGMcEJD,American Psycho,Bret Easton Ellis,Pan Macmillan,9781447277712,English,3,4.7
cVh6e7RSJnWMMJUoMvdoY4,The Silent Wife: A gripping emotional page turner with a twist that will take your breath away,Kerry Fisher,Bookouture,9781786811264,English,8,4.5
W3h96YkW6jVVbcpV9xXN82,NOS4A2: A Novel,Joe Hill,Harper Collins,9780062200594,English,2,4.3
m9Ld5nPMtQqb8e9hMVSrby,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Thrillers,9780987883513,English,7,4.2
T7rryyKUTwq6RLnUMpM7gj,Written in Blood: The Sunday Times Number One Bestseller,Chris Carter,Simon and Schuster,9781471179594,English,0,4.7
PjrUDzFEXRWigrCqa52tsG,Dark Hollows: An absolutely gripping 2020 psychological thriller with a breathtaking twist,Steve Frech,HarperCollins UK,9780008368227,English,2,4.5
VvEFgBQUbRsCMgGz6BwnmN,The Queen of the Damned,Anne Rice,Ballantine Books,9780307575890,English,1,4.5
3bvue35RJKKkm3e6f7YTfX,The Bell Jar,Sylvia Plath,Faber & Faber,9780571248209,English,4,4.3
27nR9KKoySf9RpuCNRCERs,I Know Where She Is: a breathtaking thriller that will have you hooked from the first page,S. B. Caves,Canelo,9781911591795,English,7,4.4
Cu3XAkvBm4wJsJXLkeMcSj,Intensity: A powerful thriller of violence and terror,Dean Koontz,Hachette UK,9781472202819,English,1,4.3
CaSVhWkw9gjKSqxjLUk9EK,The Mistake: An unputdownable psychological thriller with a brilliant twist,K.L. Slater,Bookouture,9781786812438,English,5,4.3
3oib7XT9zkHyFjuUzGeU2K,My Lovely Wife: The gripping Richard & Judy thriller that will give you chills this winter,Samantha Downing,Penguin UK,9781405939317,English,9,4.4
gYoCWybeqPZPWYXcv9PMay,The Dry: The Sunday Times Crime Book of the Year 2017,Jane Harper,Hachette UK,9781408708187,English,3,4.6
KhfEyXE7dfqsiapp3LJSEr,The Forgotten Child,Lorhainne Eckhart,Lorhainne Eckhart,9781928085010,English,2,4.4
XTnSZpbXzxj2uJ9V8tZV6s,The Silent Sister,Diane Chamberlain,Pan Macmillan,9780230764040,English,9,4.3
eCwMxbnbLqeVqeAcNXpApk,Find Her Alive,Lisa Regan,Bookouture,9781838882297,English,4,4.7
YkpyJemJtd2yKTrzhEvw2d,Tropic of Cancer,Henry Miller,Open Road + Grove/Atlantic,9781555846985,English,0,4.2
jS8BW2dxUfZExypvipUprs,Persuasion,Jane Austen,Open Road Media,9781497684317,English,9,4.5
FFVAbTeAh9cFCKqYpU3bwt,3rd Degree,James Patterson,Hachette UK,9780755387076,English,4,4.6
AqVbAQJ2JUf2e3o22fXzQc,Splinter the Silence: (Tony Hill and Carol Jordan| Book 9),Val McDermid,Hachette UK,9780751561418,English,8,4.4
ZUbhiL23dBicSh9jRPsxWW,Good Morning| Midnight: NOW THE MAJOR NETFLIX FILM 'THE MIDNIGHT SKY',Lily Brooks-Dalton,Hachette UK,9781474600613,English,4,4.4
Xdq35stsVMktPefMAvy6i4,The Man Who Ended the World,Jason Gurley,Jason Gurley,Flowing text, Google-generated PDF,Fiction / Psychological,1,4.5
i6FKL4asQfPvXjHf5uJg9Q,The Haunting of Hill House,Shirley Jackson,Penguin UK,9780141927541,English,1,3.9
UcMY3gF2kbvz8tYcdzGp46,One Left Alive,Helen Phifer,Bookouture,9781838888480,English,3,4.5
Vu9PJEBitpNh3jG8mwb6u3,The Class,Erich Segal,Hachette UK,9781444768534,English,2,4.8
Z7KVjqCWpm8M2G5PnY2FBL,Her Last Secret: An absolutely unputdownable psychological thriller,Barbara Copperthwaite,Bookouture,9781786812599,English,4,4.6
7BBJmYVeEG9wCMiAVYtmRB,Stoner,John Williams,New York Review of Books,9781590173930,English,1,4.6
4DnXXkTDZsoLUKqEPEk8oJ,War and Peace: Original Version,Leo Tolstoy,HarperCollins UK,9780007396993,English,8,4.7
fVKg5Jx94p24cugiUz6knp,Replay,Ken Grimwood,Hachette UK,9781473226395,English,3,4.4
Mhb5UVrqafMAxFyP7G9puk,Our Little Lies: An absolutely gripping psychological thriller with a brilliant twist,Sue Watson,Bookouture,9781786817495,English,0,4.3
MgPK95PKT5vdAdyfLFzJMC,The Boy in the Photo: An absolutely gripping and emotional page turner,Nicole Trope,Bookouture,9781786818645,English,1,4.6
3XEKv9vTtXRYyWGrxk76xZ,Someone We Know: From the number one bestselling author of The Couple Next Door,Shari Lapena,Random House,9781473553576,English,2,4.4
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
CrMEvVVfTnAqbcDh86nuih,Desire in Frost,Alicia Rades,Crystallite Publishing,9780997486261,English,1,4.8
NP43VJBepVYoTEDgbGWeay,The Demonologist: The Extraordinary Career of Ed and Lorraine Warren,Gerald Brittle,Graymalkin Media,9781935169239,English,5,4.6
JynyZ8xWR54VmvC8T9gfNA,Skin Game,Jim Butcher,Hachette UK,9780748130825,English,9,4.6
f7Z9XL5GYjGRMwGzVdofdA,Angels' Blood,Nalini Singh,Penguin,9781101019535,English,8,4.5
RRJ5ra4CLcXvdB2sYrf29k,Swan Song,Robert R. McCammon,Open Road Media,9781453231524,English,4,4.8
HFS2yQAQvVqhVaSnBs4NNd,Doctor Sleep,Stephen King,Hachette UK,9781444761191,English,3,4.1
CDFaXdS2FNdWndyPxDdmQy,Enchanted Objects (YA Witch Series),Kristen Middleton,Kristen Middleton,9781524217167,English,0,4.8
6Wmk7fbFp9ekYNTx3xwbj3,The Return of Ratnavati: Story of the Princess of haunted Bhangarh,Ashita Saxena,Notion Press,9789383416691,English,1,4.4
Hwxz88ouiJcxAWQyqvGyS8,The Demon King (The Seven Realms Series| Book 1),Cinda Williams Chima,HarperCollins UK,9780007353248,English,6,4.4
EmBKucqHPbEVgSThz3h5k5,Close Remembrance (The Krinar Chronicles: Volume 3),Anna Zaires,Mozaika Publications,9780988391345,English,3,4.2
kd7VSdzFqg6EazFsMtQUuR,Dracula,Bram Stoker,Top Five Books LLC,9780978927097,English,9,4.0
h9Zvqh3LRQe94ko2rS7guf,Awakening,Claire Farrell,Claire Farrell,Flowing text, Google-generated PDF,Fiction / Fairy Tales, Folk Tales, Legends & Mythology,4,4.8
adZhqtzDLL2MAwX9dTcv6q,The Two Lost Mountains: The Brand New Jack West Thriller,Matthew Reilly,Hachette UK,9781409194422,English,6,3.6
Wpr2agUKMMA8BwcjD94jeq,Kindling Flames,Julie Wetzel,Crimson Tree Publishing,9781634220163,English,5,4.7
ZppcWR4oTbEhLyB3BKqxje,A Hunger So Wild (A Renegade Angels Novel),Sylvia Day,Hachette UK,9781472200754,English,1,4.6
LJyVF7fTSsdAhXhMTJemeV,Maximum Ride: The Angel Experiment,James Patterson,Hachette UK,9780755387229,English,2,4.7
fY8QXrzx9uBeCfqgqH55Kk,The Wisdom of Madness,C.J. Archer,C.J. Archer,Flowing text,Fiction / Alternative History,1,0
G87o6pELn9UjWGd8BffzJy,Frost Burned: Mercy Thompson: Book 7,Patricia Briggs,Hachette UK,9780748117352,English,9,4.4
XkfmK5Crwo3shQWb3YQx5i,SHABAR MANTRA PART 07: DHAN YOG (Money Mantra| Tantra etc),SHABAR MANTRA,POWERFUL SHABAR MANTRA,Web, Tablet,Body, Mind & Spirit / Healing / Prayer & Spiritual,8,4.4
E8vMDqSbGzwWN79bKwm6m5,The Wolf Gift,Anne Rice,Random House,9781448135318,English,0,4.7
gGwARzaVPu9TfZUDrseo4d,The Birth of Vengeance,P.A. Ross,Scarlett-Thorn,9781301124954,English,3,4.4
9uToiVPqQoSbmJuR3oGjpc,The Destiny Thief,Luanne Bennett,The Word Lounge,Flowing text, Google-generated PDF,Fiction / Fantasy / Contemporary,2,4.9
mXHc5ZxEfvuAWbJauj7sHm,The Haunted,Ed Warren,Graymalkin Media,9781631680199,English,2,4.6
PXNV2dxSpCNzTKZfxszs4A,Stroke of Death,Dale Mayer,Valley Publishing Ltd.,9781773362854,English,6,4.7
7QwqeWas6bny2rkVHsGU8U,Every Last Breath (The Dark Elements| Book 3),Jennifer L. Armentrout,HarperCollins UK,9781474036337,English,2,4.6
CX6RSLhk4j3Kxsj6ZdhLwB,Relentless (Vampire Awakenings| Book 11),Brenda K. Davies ,Brenda K. Davies,Flowing text, Original pages,Fiction / Fantasy / Action & Adventure,5,4.8
FLKyaKUycNvSwELTnKrFQx,Watchers: A thriller of both heart-stopping terror and emotional power,Dean Koontz,Hachette UK,9781472203038,English,2,4.7
ntEZmTz7wsr3a529WqfdfX,Changeling,Tarisa Marie,Tarisa Marie,Flowing text, Google-generated PDF,Fiction / Fantasy / General,5,4.4
eLSNfJ4McbiQszrbsWDdnY,Spookshow 9,Tim McGregor,Tim McGregor,Flowing text, Google-generated PDF,Fiction / Horror,1,4.9
nR8vwM9mq7qUcmHgJ8k4Mh,Deader Homes and Gardens,Angie Fox,Moose Island Books,9781939661364,English,9,4.6
UvHkWCaDmW4QiDAZK6MvwX,Found (The Crescent Chronicles #3),Alyssa Rose Ivy,Alyssa Rose Ivy,Flowing text, Google-generated PDF,Fiction / Fantasy / Contemporary,2,4.6
eW627mAts4Pr94e7ffYJDn,The City of Brass (The Daevabad Trilogy| Book 1),S. A. Chakraborty,HarperCollins UK,9780008239411,English,9,4.2
PnCA5GWndfHutFZfPHjJUJ,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,5,4.4
8wZk6K9CiQD5F3LUWk5ANr,The Serpentwar Saga: The Complete 4-Book Collection,Raymond E. Feist,HarperCollins UK,9780007518753,English,9,4.7
bvJMBbd26Zp4nXbxtyhTY3,Supernatural: John Winchester's Journal,Alex Irvine,Harper Collins,9780061912948,English,7,4.4
