user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
nESZW7AXorahRsiPdoxu7G,Maybe Not: A Novella,Colleen Hoover,Simon and Schuster,9781476799841,English,1,4.5
Wuy6b4MfaHoc3TWHCmvdGi,The Boy & His Ribbon,Pepper Winters,Pepper Winters,,English,3,4.9
MVfHfdQNkV6qDBHSdk6pmw,The Orphan Master's Son: Barack Obama’s Summer Reading Pick 2019,Adam Johnson,Random House,9781448109265,English,7,4.4
8gE8Yk4tWnqzF5PW8G8wnk,Heartland,Sarina Bowen,Tuxbury Publishing LLC,9781942444978,English,0,4.8
73CkviPd9S8RYBcoKkhz3o,Sword Bearer,Teddy Jacobs,Wicked Evil Press,,English,9,4.1
6HezSQzF2Rrr4QUbbXm6CB,The Kite Runner,Khaled Hosseini,Penguin,9781101217238,English,2,4.4
YPxMnhfyeSdihKKMqJCmPQ,The ABC Murders (Poirot),Agatha Christie,HarperCollins UK,9780007421893,English,9,4.6
MfWFAaRnno7o4QC3cx3YZf,PS| I Love You: The emotional| heartbreaking romantic fiction book from the number one best selling author of Postscript,Cecelia Ahern,HarperCollins UK,9780007279364,English,5,4.5
eWvzugC9mbMipiZBdutdUz,Then She Was Gone: From the number one bestselling author of The Family Upstairs,Lisa Jewell,Random House,9781473538337,English,2,4.6
aEYXScgqFXMNK6zAj9NDkm,Be Careful What You Wish For,Jeffrey Archer,Pan Macmillan,9781447248743,English,7,4.2
UKwVYaRTaLNs7zfZ2FkaKm,The Rosie Project,Graeme Simsion,Penguin UK,9781405912785,English,4,4.2
chdJC3VXvsBKLn8gNiCRkY,Desire,Z.L. Arkadie,Z.L. Arkadie,9781942857396,English,5,4.7
nqSDsiLkcSfsNLLjebz2LD,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,1,4.4
bxmDHVai5unHzBer3X3fQz,The Art of Racing in the Rain: A Novel,Garth Stein,Harper Collins,9780061738098,English,9,4.4
Z8MEb2g6RsrhaAifQGxNXH,Purple Hibiscus,Chimamanda Ngozi Adichie,HarperCollins UK,9780007383696,English,9,4.5
RQhB7T4ozxydBch7cuYuGB,Saving Grace,Julie Garwood,Penguin,9781101533079,English,5,4.7
2oq5bjSR4xDW67yuhdRBrn,Pachinko: The New York Times Bestseller,Min Jin Lee,Head of Zeus Ltd,9781786691347,English,6,4.2
2TwT8wT5RbdaF9qGLAc55B,My Not So Perfect Life: A Novel,Sophie Kinsella,Random House,9781473510616,English,2,4.4
6TnduK2brDqHBJcn9kiYSH,Little Fires Everywhere: The New York Times Top Ten Bestseller,Celeste Ng,Hachette UK,9781408709702,English,2,4.2
KYgTLyhDdHtwo4rtBAcuVf,Of Blood and Bone,Nora Roberts,Hachette UK,9780349414997,English,2,4.7
F7QTEiV6nxjKDquxgU3SE3,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,2,4.6
FBvwVzh4GCs83bfF6ZA8Ye,The Secret Diary of Adrian Mole Aged 13 3/4: Adrian Mole Book 1| Book 1,Sue Townsend,Penguin UK,9780718196134,English,0,4.5
eg5L7QtxYvuBtmxSWwj4n6,Every Breath: A captivating story of enduring love from the author of The Notebook,Nicholas Sparks,Hachette UK,9780751567779,English,9,4.5
EHVvrveuUXxrjguqzxHzMX,Girl| Woman| Other: WINNER OF THE BOOKER PRIZE 2019,Bernardine Evaristo,Penguin UK,9780241985007,English,0,4.5
j9XZoRbsKZr5CHhxmGLzqd,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,4,4.7
Xre77mNm6p2CUQ3hTDcgwu,The Pact: A Love Story,Jodi Picoult,Harper Collins,9780061980244,English,8,4.5
4deS6bheEMBnQXNLMAUtvg,Defending Jacob: Now a major Apple TV series,William Landay,Hachette UK,9781409115397,English,1,4.0
nCxUL8TUaWMduNqD6RbddN,Crazy Rich Asians: The international bestseller| now a major film in 2018,Kevin Kwan,Atlantic Books Ltd,9781782393313,English,3,4.3
hPh3jRxcZju2p7mpdYEh3j,The Pearl That Broke Its Shell: A Novel,Nadia Hashimi,Harper Collins,9780062244772,English,4,4.5
RuL3mwcd84pANqj5v62JtJ,For One More Day,Mitch Albom,Hachette UK,9780748112623,English,4,4.2
jAUKihm5R2iAoWoS6nsMcS,Edge of Eternity,Ken Follett,Penguin,9780698160576,English,7,4.4
Zbm6kNfqRjkvKuFneCefCX,There Goes My Heart (Maine Sullivans 2),Bella Andre,Oak Press| LLC,9781945253973,English,0,4.8
JpwoWq9h6FHtnoFXkdxofA,To Kill A Mockingbird: Enhanced Edition,Harper Lee,Random House,9781473518063,English,0,4.6
237AfG45kE6tKG9KXrhmEh,The Namesake,Jhumpa Lahiri,HarperCollins UK,9780007383535,English,5,4.1
jifpNPhVhXu99Zg5CwFKeA,Gabriel's Promise,Sylvain Reynard,Penguin,9780593097991,English,5,4.4
E7HvsJaYceiJ3b3zHauiCJ,The Goldfinch,Donna Tartt,Hachette UK,9781405529518,English,0,3.9
4PHeJuKFwbCJ5Gi5iQ7cQm,Reconstructing Amelia: A Novel,Kimberly McCreight,Harper Collins,9780062225450,English,1,4.2
6DLXvXebpCzxEgwa4NyWm5,Nothing to See Here,Kevin Wilson,HarperCollins,9780062913487,English,3,4.4
jgvTyUjhjKbPbgWR4AbfZk,Sunset In Central Park (From Manhattan with Love| Book 2),Sarah Morgan,HarperCollins UK,9781474047548,English,2,4.4
mBKxUoKpkAGwbbEKjQBaaY,A Dog's Journey,W. Bruce Cameron,Pan Macmillan,9781447220091,English,3,4.5
AEmes6G5dDnikRzQfRHHAm,Don't Want To Miss A Thing: A warm and witty romance with many twists along the way,Jill Mansell,Hachette UK,9780755355983,English,1,4.5
YNoarx7c2M5vQsQfXYdwQP,The Sun Sister,Lucinda Riley,Pan Macmillan,9781509840168,English,4,4.7
YsCyBfYhWBPFe2hFQJSy9j,The Great Alone: A Compelling Story of Love| Heartbreak and Survival| From the Multi-million Copy Bestselling Author of The Nightingale,Kristin Hannah,Pan Macmillan,9781447286011,English,5,4.7
gJFhhWySQqzLYZo3AXUEVC,Morning| Noon and Night,Sidney Sheldon,Harper Collins,9780007381944,English,6,4.5
kiFj7bSMn9rJhyzKmtyHP4,Fires of Winter,Johanna Lindsey,Harper Collins,9780062106483,English,3,4.4
8kpdK8BufNHZfWXUcnDwmt,The Thorn Birds,Colleen McCullough,Harper Collins,9780061807091,English,9,4.4
gK4WgKFncDAus5sMbbfxy9,Love to Hate You: The laugh-out-loud romantic comedy hit,Jo Watson,Hachette UK,9781472257772,English,8,4.6
GLsYDL2brhWeXH7so4LZZ9,My Grandmother Sends Her Regards and Apologises,Fredrik Backman,Hachette UK,9781444775860,English,4,4.7
FbWL4XSGJRBbMQ6LX68Qnu,My Cousin Rachel,Daphne Du Maurier,Hachette UK,9781405518079,English,4,4.3
VC2T2WdfkSQT7mmWKCTAJM,On Earth We're Briefly Gorgeous,Ocean Vuong,Random House,9781473564473,English,1,4.1
DMwTKVoALnCKXkkvAYourh,The Silver Linings Playbook,Matthew Quick,Pan Macmillan,9780330504614,English,8,4.3
edkyCfgLsuMFWXHt7hkS9n,The Vanishing Half: Sunday Times Bestseller,Brit Bennett,Hachette UK,9780349701448,English,7,4.4
QDEpq3h2VHGh33M9EorWDW,The Dry: The Sunday Times Crime Book of the Year 2017,Jane Harper,Hachette UK,9781408708187,English,8,4.6
EVb72d9ReWnDYvrdJv3ubD,The Woman in the Wood: A missing teenager. An outcast woman in the woods. And a girl determined to find the truth. From The Sunday Times bestselling author,Lesley Pearse,Penguin UK,9781405921077,English,1,4.8
BVsf5eASZv3GC9mH8QDi2i,The Tiger’s Prey,Wilbur Smith,HarperCollins,9780007535934,English,2,4.5
FoHJHjHPbwM6t8q2ApBa3z,The Art of War,Tzu| Sun,Aegitas,9785000640074,English,1,4.4
HxxDgjnGq3KhPWHTZMXqXL,Catch-22,Joseph Heller,Random House,9781446424049,English,1,4.4
8gvNGktkFkXTVh64YsHvug,The Four Legendary Kingdoms,Matthew Reilly,Hachette UK,9781409167143,English,8,4.7
ZCTtmGGygw9vKMv9Wg8tDL,War and Peace,Leo Tolstoy,GENERAL PRESS,9788180320026,English,1,4.2
MQf9YBpWA2awxGde2cMh6f,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,5,4.5
7NavMPqj7LwvtVnwxGYv4w,Red Storm Rising: A Suspense Thriller,Tom Clancy,Penguin,9781101002346,English,2,4.7
NUaDdu27ucyXKgS9S9hjeJ,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,5,4.7
ULVE4wDYaG7RqCbwL6svSm,The Alice Network: A Novel,Kate Quinn,HarperCollins,9780062654205,English,3,4.5
iVG8tCsUfbTcByCLvUiHMy,The Lucky One,Nicholas Sparks,Hachette UK,9780748119752,English,0,4.5
cwBpgD2ouqbCMd6eumttQo,Eye of the Needle,Ken Follett,Pan Macmillan,9780330465564,English,8,4.3
TgG95USVfsseruhwXY8a3B,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,9,4.3
haUeSib9v3xwiA2XsNzYH5,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,2,4.2
DMmQjeoWsY7LpFBqfr9D9x,The Flame Bearer (The Last Kingdom Series| Book 10),Bernard Cornwell,HarperCollins,9780007504237,English,2,4.7
ev6cbzNRiwVzEPr9gYHF6W,The Nightingale: Bravery| Courage| Fear and Love in a Time of War,Kristin Hannah,Pan Macmillan,9781447283065,English,0,4.7
2KQrD6dSF3pWCa7pbENdCg,Jonathan Strange and Mr Norrell,Susanna Clarke,Bloomsbury Publishing,9781408803745,English,6,4.6
SrxJUBcVsRWexEshDQRoRH,Fatherland,Robert Harris,Random House,9781448150274,English,7,4.6
VLH2HyJ3UrFf9sgGetuMDm,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,6,4.7
fCjN28orpEd3drn9mA2kn7,The Core (The Demon Cycle| Book 5),Peter V. Brett,HarperCollins UK,9780007425747,English,2,4.5
mjZkr4t7kqJSDvBVnyJmsn,Gates Of Fire: One of history’s most epic battles is brought to life in this enthralling and moving novel,Steven Pressfield,Random House,9781407066592,English,2,4.6
2JaepgyTUkpk8TY4PCqfq8,Renaissance,Oliver Bowden,Penguin UK,9780141937533,English,3,4.2
6JadTau8ZCTiV5q2EJomJE,HMS Ulysses,Alistair MacLean,HarperCollins UK,9780007289318,English,0,4.7
33m26a3amutkRnawPars9m,The Fourth Protocol,Frederick Forsyth,Random House,9781446474495,English,9,4.4
hq3a2jmKWKA8iAZCSFnSCf,The Catcher in the Rye,J. D. Salinger,Penguin UK,9780241988794,English,5,4.2
iRSvipgh55fWfUCJZRc6yo,The Eagle Has Landed,Jack Higgins,Penguin UK,9780141959122,English,5,4.7
PCsNhZmaDFuv7KocyuHSoR,The Narrow Road to the Deep North,Richard Flanagan,Random House,9781448192243,English,6,4.2
6P44qhogkReBRrzFaeoaLb,We Were the Lucky Ones: Based on the unforgettable story of one family determined to survive war-torn Europe,Georgia Hunter,Allison & Busby Ltd,9780749021764,English,6,4.6
6H5sHh7DfHaFn3nshbvqHo,The Secret Wife: A captivating story of romance| passion and mystery,Gill Paul,HarperCollins UK,9780008102159,English,8,4.6
3otSRH9xsGwVBAZHQKhsDt,Unfinished Tales,J. R. R. Tolkien,HarperCollins UK,9780007322572,English,8,4.7
HH99nND8LvWFBQZYqSL6vE,Hannibal: Enemy of Rome,Ben Kane,Random House,9781409037552,English,4,4.4
nMByfdh3qADBAz2SyHeugg,Dead Soul (In Her Name| Book 3),Michael R. Hicks,Michael R. Hicks,9780984673001,English,2,4.5
95jjb5Esy959gC7E3KrJfB,Red Metal,Mark Greaney,Hachette UK,9780751578362,English,3,4.6
HbeCYHmovrnbFKpLVnjrNW,Hunter Killer: Danny Black Thriller 2,Chris Ryan,Hachette UK,9781444753615,English,9,4.5
7mZXmt7oCY6uQs9qBu72BA,Sniper Elite: One-Way Trip,Scott McEwen,Simon and Schuster,9781476746081,English,4,4.4
VZEj8hJn7UDGnfoDDskwBp,Brothers in Blood (Eagles of the Empire 13): Cato & Macro: Book 13,Simon Scarrow,Hachette UK,9780755393954,English,3,4.7
jXFTT8Ww6EbsBbUULsYHiq,Matterhorn,Karl Marlantes,Atlantic Books Ltd,9780857890559,English,7,4.6
FaJAPQdjyqqYjxV3j9DQT4,A Game of Thrones: The Story Continues Books 1-5: A Game of Thrones| A Clash of Kings| A Storm of Swords| A Feast for Crows| A Dance with Dragons (A Song of Ice and Fire),George R.R. Martin,HarperCollins UK,9780007482931,English,6,4.5
jTYJkAU9zQn9ydcSPYuDqw,The Forgotten Holocaust (Ben Hope| Book 10),Scott Mariani,HarperCollins UK,9780007486243,English,5,4.4
hV3bGcqQ5g34fx2iSf5pur,Schindler's Ark: The Booker Prize winning novel filmed as ‘Schindler’s List’,Thomas Keneally,Hachette UK,9781848940208,English,9,4.8
KuwxTUiUCs9c7votPsddam,Kill Decision,Daniel Suarez,Penguin,9781101587331,English,4,4.4
jkF5SshzLJtaTJMCTb54Pq,Pharaoh,Wilbur Smith,HarperCollins,9780007535835,English,6,4.1
Q8Zg4MmCrmHvfQ8FMTGq6G,Forrest Gump,Winston Groom,Random House,9781448169719,English,8,4.1
KMHYbfLNZwu5weeEmmWA6Q,All Quiet on the Western Front,Erich Maria Remarque,Random House,9781409015741,English,9,4.5
55DdKqnY7bzWNu4NhAH4Kz,The Seventh Angel,Jeff Edwards,Stealth Books,9780983008545,English,8,4.5
VSSiZ6WCc2R83V7tsH5aHZ,The Girl You Left Behind: The number one bestselling romance from the author of Me Before You,Jojo Moyes,Penguin UK,9780141969190,English,3,4.3
AowumK47dYUK2Lbf7gJqNq,Mayday!,Clive Cussler,Hachette UK,9780748114344,English,1,4.1
HabyaLsunriXuNBpztNHkB,So Speaks the Heart,Johanna Lindsey,Harper Collins,9780062106681,English,5,4.5
YvWyAFuaAPgfX6yV3UogHN,Rogue Operator,J. Robert Kennedy,J. Robert Kennedy,9781482785494,English,1,4.5
8zQvpaXAZahx4KQauw5kkK,Once A Pilgrim (John Carr| Book 1),James Deegan,HarperCollins UK,9780008229498,English,0,4.5
LZ54zcua8C66DtwfsJ9ibD,Temeraire (The Temeraire Series| Book 1),Naomi Novik,HarperCollins UK,9780007318551,English,2,4.2
TfamJrAzBsFveV5sNNdA4b,Life and Fate (Vintage Classic Russians Series),Vasily Grossman,Random House,9781446467046,English,7,4.6
npPeTZaZVAe7CcyrEDT4sL,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,3,4.7
V7fTELp9rN8gfWEygAzfZy,The Day of the Jackal: The legendary assassination thriller,Frederick Forsyth,Random House,9781407095998,English,3,4.7
9wKz3qmxZXgWL5um62g7w2,The Girl with the Dragon Tattoo,Stieg Larsson,Hachette UK,9781849163279,English,4,4.5
6mxw6iRBnXwWV2AFLYFW76,A Prisoner of Birth,Jeffrey Archer,Pan Macmillan,9780230713741,English,2,4.4
TBsTVmJUGZd85i2ugn6CcG,Lethal White: Cormoran Strike Book 4| Book 4,Robert Galbraith,Hachette UK,9780751572841,English,9,4.5
DBndo2vWcjtrM2L6oXvycm,Death under the Deodars,Ruskin Bond,Penguin UK,9789385990397,English,8,4.4
ZiJAJcX3dzfFgoAhtRPnjq,The Spy Who Came in from the Cold,John le Carré,Penguin UK,9780141963624,English,7,4.5
AV2fNBN7ipuFrRNDPkL86F,The Partner,John Grisham,Random House,9781407098180,English,1,4.5
UAKzMko7cEmDNVmnLK4kv4,Before I Go To Sleep: The no. 1 bestselling Richard & Judy Book Club thriller,S J Watson,Random House,9781409045113,English,3,4.3
HTzMv6XoqSvCG8n4t75AQN,Pretty Girls: A captivating thriller that will keep you hooked to the last page,Karin Slaughter,Random House,9781473507876,English,8,4.5
Qt3g9bXKxvWMJSy3p7J5GV,Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,9781446439746,English,6,4.3
6hPb3rtoDJbp6ZXE8ULomX,The Wrong Side of Goodbye,Michael Connelly,Hachette UK,9781409147497,English,6,4.4
neCjquHwwjpJ5XiFzHzWFq,The Couple Next Door: 'So full of twists. Loved it' Richard Osman,Shari Lapena,Random House,9781473541542,English,6,4.2
nHaNNeD8oPpizvqdFVqief,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,2,4.7
EAD36TdWxvwyd3g5uKyDBL,Golden In Death,J. D. Robb,Hachette UK,9780349422107,English,4,4.6
e3pGNASHFJcVx8vowee7dn,Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc Vallée,Gillian Flynn,Hachette UK,9780297860242,English,9,4.1
Txs7nordRCnHMxWCpmU9zM,Inferno,Dan Brown,Random House,9781448169795,English,4,3.8
VzEYtBujwXBPsUYE57yp9J,Along Came a Spider,James Patterson,Random House,9781473539310,English,5,4.5
b7vpXYd3vcat8V4AUULFFd,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,7,4.2
CXdrRHR7TBneP5uyhmA3Te,Qahar: (Hindi Edition),Surendra Mohan Pathak,Penguin Random House India Private Limited,9789353492465,Hindi,2,4.3
mSqxi5LeNMGtqhnumLRrVa,The Mahabharata: Volume 1| Volume 1,,Penguin UK,9788184753882,English,7,4.3
JgDPLGZe5PmDnizg7dA4Fs,The Guest List,Lucy Foley,HarperCollins,9780008297183,English,3,4.3
Kvk6vpKmMaEZbCzzh8BPzf,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,9,4.6
XHPUd2a9yMnudBZdSzX82V,Memory Man,David Baldacci,Pan Macmillan,9781447277576,English,3,4.1
i66zEqBw3ZxXvdPJsL6V66,Into the Water: The addictive Sunday Times No. 1 bestseller,Paula Hawkins,Random House,9781473542211,English,0,4.1
5euA2JWzGhms7ke3DuwbpS,The Girl Who Lived Twice: A Thrilling New Dragon Tattoo Story,David Lagercrantz,Hachette UK,9780857056382,English,3,4.6
DRT2wXV7Gmp6qV8VhFmPSi,Fatherland,Robert Harris,Random House,9781448150274,English,5,4.6
cYBTP6QWfgGWPDa3Ks2f7c,The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,9781786815248,English,6,4.5
7VWW72xofuqGxke7hamWkH,Malice,Keigo Higashino,Hachette UK,9781408705865,English,2,4.4
HLNqZCa5T9zuw5oxgrZoLE,SEALs of Honor: Books 4-6,Dale Mayer,Valley Publishing Ltd.,9781988315393,English,1,4.7
PP9PDTsxHzhL7ykAC565MG,The Kind Worth Killing,Peter Swanson,Faber & Faber,9780571302239,English,3,4.3
fLzYqYcKhWnEmJCGfVxAK5,I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,9780751554175,English,5,4.3
WuQbS2agqc2qrPVqWxLXkZ,The Sicilian,Mario Puzo,Random House,9781448106912,English,7,4.6
4HRE7FvmW6cbN85HfsgJFu,The Power of the Dog,Don Winslow,Random House,9781407098357,English,0,4.6
DZBKUS6JWWZGa6QkiGzV9G,Casino Royale,Ian Fleming,Random House,9781448139248,English,5,4.5
TB53iRibxMuadcQDwqEzrK,The secrets of the Haunted House: Part 1 - The innocent wife,Mukesh Ravichandran,MPS Publishers,,English,2,3.9
NJBgQozcoDz7J4cYncvvpb,The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,Mark Haddon,Random House,9781448139859,English,6,4.3
UkcSSn2txCJSvqEVgeP2h4,The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,9780751562781,English,1,4.6
UV4ug7ohsYrsY7aRb6NCdo,Fatal Promise,Angela Marsons,Bookouture,9781786816924,English,9,4.7
Z8XPuiiq24Ue6PGzj65VXi,Renaissance,Oliver Bowden,Penguin UK,9780141937533,English,7,4.2
b995YbUALvd2tEBD8yXcNZ,Misery,Stephen King,Hachette UK,9781848940895,English,4,4.5
8Hc3qFLSTmTjyvaq2rhpMc,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,4,4.5
Va3axHLchxpCcV58Hsyvbh,A Gathering of Shadows,V.E. Schwab,Titan Books,9781783295432,English,5,4.4
HWDFzbY96XgsHcVvnzLCu6,Threat Vector: INSPIRATION FOR THE THRILLING AMAZON PRIME SERIES JACK RYAN,Tom Clancy,Penguin UK,9780718198114,English,4,4.3
FQURL6CN3NuZRxWNMKZ4zy,Sherlock Holmes chya Rahasyakatha,Sir Arthur Conan Doyle,Diamond Publications,9788184836646,Marathi,0,4.4
EFEYh2sDLZXpZML9Kfkmt6,The Girl Before: The gripping global bestseller,JP Delaney,Hachette UK,9781786480279,English,8,4.3
KLuHnwG2BkkLy58Huvt5qW,Palatwaar,Surender Mohan Pathak,Harper Collins,9789352643592,Hindi,8,4.8
CYtyrBr9ZLoC6LcXqh2gHd,The Thirst: Harry Hole 11,Jo Nesbo,Random House,9781473547094,English,5,4.5
iUNwVLhtfj3jEqUcHhBqGv,Darkly Dreaming Dexter: Book One,Jeff Lindsay,Hachette UK,9781409117278,English,0,4.5
mYXGMWXexmPj2v4ZSv63KT,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,0,4.7
nmicBono9shVi3aBcyd46W,The Day of the Jackal: The legendary assassination thriller,Frederick Forsyth,Random House,9781407095998,English,6,4.7
JzRoyEvXmzFpYjUTewqcfh,The Girl with the Dragon Tattoo,Stieg Larsson,Hachette UK,9781849163279,English,6,4.5
kiBqkivxShjF2447Xjm7rS,A Prisoner of Birth,Jeffrey Archer,Pan Macmillan,9780230713741,English,4,4.4
LQUvspNgZph6BDNVW7G4Ww,Lethal White: Cormoran Strike Book 4| Book 4,Robert Galbraith,Hachette UK,9780751572841,English,2,4.5
oXQRFWkeJfYuaYBfWB4pnT,Death under the Deodars,Ruskin Bond,Penguin UK,9789385990397,English,7,4.4
27zZfwYsi6m9EDo73XCWNn,The Spy Who Came in from the Cold,John le Carré,Penguin UK,9780141963624,English,1,4.5
brhGqbVRNVWsxsLhrGj6m3,The Partner,John Grisham,Random House,9781407098180,English,9,4.5
ftmVkmyAquJc6dRFRxDzRX,Before I Go To Sleep: The no. 1 bestselling Richard & Judy Book Club thriller,S J Watson,Random House,9781409045113,English,8,4.3
VdYpXxiw5VvLC9jBvGYqAd,Pretty Girls: A captivating thriller that will keep you hooked to the last page,Karin Slaughter,Random House,9781473507876,English,1,4.5
4eXa4boNyYAq5jWudj7Jek,Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,9781446439746,English,8,4.3
SXbYfFtzKR2NrhWjSF7Q4j,The Wrong Side of Goodbye,Michael Connelly,Hachette UK,9781409147497,English,8,4.4
SdkF2KkrmBJFUruLxuzuBT,The Couple Next Door: 'So full of twists. Loved it' Richard Osman,Shari Lapena,Random House,9781473541542,English,8,4.2
nb9hHYjP2PnUcq82j8oNun,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,6,4.7
Kb9EJE6JLZsLsYyEjBMmmm,Golden In Death,J. D. Robb,Hachette UK,9780349422107,English,4,4.6
7MGuMibuf2orF58cdd8jJb,Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc Vallée,Gillian Flynn,Hachette UK,9780297860242,English,2,4.1
25aAPXXm4cLAgwohtb7Q7F,Inferno,Dan Brown,Random House,9781448169795,English,6,3.8
QsAoGE6iEDco2fNuWGSPwu,Along Came a Spider,James Patterson,Random House,9781473539310,English,7,4.5
DXPK4bqAB6dhJXQnENw8xD,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,0,4.2
UF3Ny6rdYgDLr5hCn8Ko5D,Qahar: (Hindi Edition),Surendra Mohan Pathak,Penguin Random House India Private Limited,9789353492465,Hindi,3,4.3
kNRebYg9THLtg5DCc9EDNR,The Mahabharata: Volume 1| Volume 1,,Penguin UK,9788184753882,English,1,4.3
UU89mHCzvf88VrYueURFAC,The Guest List,Lucy Foley,HarperCollins,9780008297183,English,4,4.3
H6ugtsog4rgJxnotLsZA6H,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,3,4.6
cCVWtfETkZ9ub5yhq9RDDp,Memory Man,David Baldacci,Pan Macmillan,9781447277576,English,8,4.1
X2wYRP7vppzCfskhjAWYuV,Into the Water: The addictive Sunday Times No. 1 bestseller,Paula Hawkins,Random House,9781473542211,English,8,4.1
fEKAR3q7KwHpAAcUGBxLZ4,The Girl Who Lived Twice: A Thrilling New Dragon Tattoo Story,David Lagercrantz,Hachette UK,9780857056382,English,7,4.6
Y5bw8YZSgfQq5YTmJzb8ny,Fatherland,Robert Harris,Random House,9781448150274,English,0,4.6
LJPGsT8U9MnCwT7i3B5Evk,The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,9781786815248,English,5,4.5
draNW9ZGLw5ejirLjfGqk7,Malice,Keigo Higashino,Hachette UK,9781408705865,English,2,4.4
JnKoeK9nn6xd34cf7cnXUm,SEALs of Honor: Books 4-6,Dale Mayer,Valley Publishing Ltd.,9781988315393,English,2,4.7
DPknQJBVQ4JPbwGHw2vbwN,The Kind Worth Killing,Peter Swanson,Faber & Faber,9780571302239,English,8,4.3
